time,eptot,ektot,etot,temp,pres,volume,density,rmsd
209290.0,-107892.6401,22707.6934,-85184.9468,298.75,50.0,362198.6546,1.0408,3.3296
209300.0,-107914.0717,22743.3047,-85170.767,299.22,136.7,361066.1074,1.0441,3.3429
209310.0,-108005.467,22683.293,-85322.174,298.43,-188.2,361240.4787,1.0436,3.2553
209320.0,-108132.7848,22920.877,-85211.9079,301.56,234.7,362057.6632,1.0412,3.3142
209330.0,-107790.6794,23062.3887,-84728.2907,303.42,127.6,362266.4384,1.0406,3.4259
209340.0,-108052.0082,22754.9023,-85297.1058,299.37,-47.6,361165.6441,1.0438,3.4397
209350.0,-108032.1845,22710.9863,-85321.1982,298.8,135.7,361898.1139,1.0417,3.5359
209360.0,-107756.4083,22719.9336,-85036.4747,298.91,-7.7,361674.2159,1.0423,3.3628
209370.0,-107841.2493,22822.6875,-85018.5618,300.27,99.2,361350.4713,1.0432,3.365
209380.0,-107882.795,22974.9199,-84907.8751,302.27,244.2,361440.4681,1.043,3.2193
209390.0,-107497.2319,22854.8242,-84642.4077,300.69,92.5,362144.6791,1.0409,3.255
209400.0,-108009.2533,22998.0547,-85011.1986,302.57,-20.3,361635.8964,1.0424,3.2779
209410.0,-108002.5184,22870.293,-85132.2255,300.89,175.3,362092.8117,1.0411,3.3402
209420.0,-107790.1021,22888.9922,-84901.1099,301.14,-288.4,362057.4995,1.0412,3.2739
209430.0,-107703.5375,22564.4434,-85139.0941,296.87,-16.4,361347.8267,1.0432,3.4504
209440.0,-107837.0401,22739.9844,-85097.0557,299.18,-204.0,361362.288,1.0432,3.6131
209450.0,-107679.7648,22697.3828,-84982.3819,298.62,-126.9,361802.4466,1.0419,3.7088
209460.0,-108024.8288,22655.6211,-85369.2077,298.07,-89.4,361626.07,1.0424,3.5485
209470.0,-107947.8139,22549.2441,-85398.5697,296.67,115.4,362004.2881,1.0414,3.5835
209480.0,-107961.5454,22731.1348,-85230.4107,299.06,-89.9,361334.608,1.0433,3.6957
209490.0,-107807.1173,22928.1191,-84878.9981,301.65,-218.4,361835.8988,1.0418,3.688
209500.0,-108055.5546,22701.2559,-85354.2987,298.67,-98.9,361391.5622,1.0431,3.8702
209510.0,-107930.5804,22759.248,-85171.3323,299.43,234.0,361804.5636,1.0419,3.8549
209520.0,-108263.8071,22840.0039,-85423.8032,300.49,7.4,361772.4671,1.042,3.8259
209530.0,-107749.5694,22833.6387,-84915.9307,300.41,131.3,362280.2809,1.0406,3.8014
209540.0,-107885.1821,22741.8965,-85143.2856,299.2,103.4,361645.2479,1.0424,4.0449
209550.0,-107971.1322,22946.8379,-85024.2944,301.9,384.0,361372.5889,1.0432,4.3186
209560.0,-107968.5809,22760.3887,-85208.1923,299.45,-67.8,361662.9679,1.0423,4.1246
209570.0,-107650.1741,22627.666,-85022.5081,297.7,-162.8,361472.5648,1.0429,4.206
209580.0,-108242.8939,22827.1973,-85415.6967,300.33,26.6,361342.0329,1.0433,4.0905
209590.0,-108236.8885,22822.8027,-85414.0858,300.27,-46.7,361326.4914,1.0433,3.947
209600.0,-107901.6057,22782.7324,-85118.8733,299.74,-48.2,361415.3927,1.043,3.8438
209610.0,-108077.6245,22869.2754,-85208.3491,300.88,-61.1,361262.2048,1.0435,3.8295
209620.0,-108190.6466,22931.293,-85259.3536,301.7,263.7,361476.8069,1.0429,4.0484
209630.0,-107999.2394,22649.1719,-85350.0675,297.98,8.7,360930.1306,1.0445,3.9596
209640.0,-107917.9633,22938.1523,-84979.811,301.79,340.0,361713.3281,1.0422,3.9507
209650.0,-108032.0647,22574.3438,-85457.721,297.0,-348.1,361356.6758,1.0432,3.9283
209660.0,-107783.6376,22879.2461,-84904.3915,301.01,192.0,361386.3257,1.0431,3.8876
209670.0,-107966.6716,22766.8594,-85199.8123,299.53,36.1,361887.1557,1.0417,3.8178
209680.0,-107953.8434,22873.8457,-85079.9977,300.94,-42.1,361830.3065,1.0419,3.6664
209690.0,-108107.6085,22694.5605,-85413.048,298.58,-114.8,360771.5708,1.0449,3.5577
209700.0,-107836.2585,22645.1719,-85191.0866,297.93,-502.9,361824.9581,1.0419,3.6691
209710.0,-108082.301,22964.7363,-85117.5646,302.14,-107.0,362034.6313,1.0413,3.4808
209720.0,-107922.1156,22747.5195,-85174.596,299.28,-5.5,362199.8121,1.0408,3.4719
209730.0,-107897.2774,22803.2715,-85094.0059,300.01,-74.9,361925.5727,1.0416,3.3805
209740.0,-108233.9007,22646.4629,-85587.4378,297.95,-170.4,360809.5873,1.0448,3.2538
209750.0,-108004.4716,22845.6582,-85158.8134,300.57,-21.6,361585.6504,1.0426,3.1685
209760.0,-108270.9471,22745.9609,-85524.9861,299.26,27.8,361213.4354,1.0436,3.0094
209770.0,-108076.2292,22647.9082,-85428.321,297.97,92.0,361988.4491,1.0414,2.9944
209780.0,-108175.8394,22768.9336,-85406.9058,299.56,-144.7,361418.4743,1.043,2.93
209790.0,-107839.4959,22689.5039,-85149.992,298.51,199.5,361331.932,1.0433,3.0442
209800.0,-107690.1771,22874.1523,-84816.0247,300.94,-93.6,361467.1059,1.0429,2.943
209810.0,-108006.18,22747.5371,-85258.6429,299.28,140.3,361793.426,1.042,2.8592
209820.0,-108112.1592,22719.5293,-85392.6299,298.91,-61.8,361536.2811,1.0427,2.8264
209830.0,-107938.112,22755.502,-85182.61,299.38,133.3,361229.8746,1.0436,2.8467
209840.0,-108118.8623,22682.0312,-85436.831,298.42,-188.9,362359.9094,1.0403,2.785
209850.0,-107991.5201,23079.2969,-84912.2232,303.64,-170.9,361543.0176,1.0427,2.7464
209860.0,-108072.3215,22861.6211,-85210.7004,300.78,-244.3,361735.8863,1.0421,2.875
209870.0,-107693.4021,23048.5137,-84644.8884,303.24,375.1,362034.2897,1.0413,2.7866
209880.0,-107834.2601,22818.2793,-85015.9808,300.21,101.3,361876.2474,1.0417,2.8551
209890.0,-107952.6374,22778.0762,-85174.5613,299.68,-379.4,361255.0199,1.0435,2.9238
209900.0,-107897.2581,22915.3535,-84981.9046,301.49,47.3,362223.0999,1.0407,3.0131
209910.0,-108048.4354,22780.2598,-85268.1757,299.71,-188.4,361933.9533,1.0416,2.9492
209920.0,-107793.8551,22788.1094,-85005.7457,299.81,96.8,361509.5491,1.0428,2.8753
209930.0,-107669.6071,22843.2695,-84826.3376,300.54,-56.6,361788.7992,1.042,2.8949
209940.0,-108168.4783,22789.7539,-85378.7244,299.83,348.5,361333.6466,1.0433,2.837
209950.0,-108121.335,22695.3047,-85426.0303,298.59,-12.0,361779.8304,1.042,2.8714
209960.0,-108115.9789,22828.9492,-85287.0297,300.35,-245.5,361418.4076,1.043,2.9004
209970.0,-107880.029,22782.2461,-85097.7829,299.73,-291.4,361237.3069,1.0436,2.8516
209980.0,-107969.9728,22735.457,-85234.5158,299.12,45.8,361005.6464,1.0442,2.9527
209990.0,-108064.8028,22619.1113,-85445.6915,297.59,122.0,361224.2196,1.0436,2.9889
210000.0,-108454.1599,22805.9629,-85648.197,300.05,-74.9,361808.4001,1.0419,2.9673
210010.0,-108040.4102,23028.8379,-85011.5723,302.98,-119.5,361705.4764,1.0422,2.9073
210020.0,-107821.2887,22648.2832,-85173.0055,297.97,-243.1,361193.6835,1.0437,2.9896
210030.0,-108102.3732,22911.4375,-85190.9357,301.43,17.1,361382.1977,1.0431,3.1052
210040.0,-108021.293,22792.1113,-85229.1817,299.86,-197.3,361342.6578,1.0433,3.2605
210050.0,-108234.7859,22751.2812,-85483.5046,299.33,-93.5,361717.6038,1.0422,3.1833
210060.0,-108192.1553,22772.332,-85419.8233,299.6,173.4,362417.863,1.0402,3.093
210070.0,-108078.0184,22747.7383,-85330.2802,299.28,-118.7,362342.5666,1.0404,3.248
210080.0,-108015.9238,22780.9043,-85235.0195,299.72,-66.7,361993.4681,1.0414,3.2249
210090.0,-107936.1698,22905.4277,-85030.7421,301.36,-225.5,361399.1726,1.0431,3.3183
210100.0,-108193.2394,22743.2637,-85449.9757,299.22,145.9,361520.201,1.0427,3.188
210110.0,-107857.7305,22698.1621,-85159.5684,298.63,-18.3,361995.2262,1.0414,3.2457
210120.0,-107808.4272,22741.9062,-85066.5209,299.2,-12.2,361560.0116,1.0426,3.4117
210130.0,-107943.9572,22690.1445,-85253.8127,298.52,-19.6,361242.4051,1.0435,3.3764
210140.0,-107956.7188,22634.8848,-85321.834,297.8,-179.6,361651.0966,1.0424,3.3516
210150.0,-108004.7978,22771.6797,-85233.1181,299.6,206.2,361744.5768,1.0421,3.4679
210160.0,-108159.8316,23076.9922,-85082.8394,303.61,-181.4,361480.9004,1.0429,3.3906
210170.0,-107887.504,22716.6348,-85170.8692,298.87,-420.5,361378.4388,1.0432,3.3396
210180.0,-108123.1357,22543.0254,-85580.1103,296.59,39.4,361245.1296,1.0435,3.4066
210190.0,-108082.439,22725.8359,-85356.603,298.99,-185.4,361935.9143,1.0415,3.4753
210200.0,-107912.7525,22803.7969,-85108.9556,300.02,115.5,361046.174,1.0441,3.6386
210210.0,-107813.8366,23017.4668,-84796.3698,302.83,109.3,361675.1283,1.0423,3.716
210220.0,-107969.9394,22938.7871,-85031.1523,301.79,4.1,361997.1074,1.0414,3.5603
210230.0,-108007.7545,22797.1387,-85210.6158,299.93,162.7,361437.6424,1.043,3.7221
210240.0,-107797.4673,22827.3672,-84970.1001,300.33,-34.7,361536.3924,1.0427,3.6012
210250.0,-108141.5867,22705.3652,-85436.2215,298.72,319.8,361327.6579,1.0433,3.6335
210260.0,-108192.8134,22671.6914,-85521.122,298.28,53.7,361906.1477,1.0416,3.6562
210270.0,-107853.7712,22807.6465,-85046.1247,300.07,223.9,361542.2399,1.0427,3.5562
210280.0,-108135.593,22835.2422,-85300.3508,300.43,-168.7,361798.2399,1.0419,3.6254
210290.0,-107596.7414,22808.1406,-84788.6007,300.08,5.9,361313.5389,1.0433,3.6378
210300.0,-107795.7098,22680.1641,-85115.5458,298.39,-60.8,360843.9833,1.0447,3.4532
210310.0,-108308.4192,22865.9297,-85442.4895,300.84,50.2,361137.505,1.0439,3.577
210320.0,-107896.4117,23007.4766,-84888.9351,302.7,47.0,361201.8495,1.0437,3.5864
210330.0,-108101.6866,22930.2988,-85171.3878,301.68,-134.7,360848.3019,1.0447,3.6951
210340.0,-108014.8097,22768.4766,-85246.3331,299.55,75.9,361335.4821,1.0433,3.7172
210350.0,-107819.8036,22932.4629,-84887.3407,301.71,48.9,362153.2385,1.0409,3.5899
210360.0,-108229.9762,22935.7559,-85294.2203,301.75,58.5,361584.9902,1.0426,3.593
210370.0,-108062.9107,22763.7715,-85299.1392,299.49,-77.2,361357.4195,1.0432,3.4544
210380.0,-107906.7942,22788.9453,-85117.8488,299.82,-211.4,361394.2448,1.0431,3.3249
210390.0,-108128.4573,22710.2832,-85418.1741,298.79,129.6,361242.2811,1.0435,3.1575
210400.0,-108064.024,22760.1797,-85303.8443,299.44,-83.0,360790.234,1.0449,3.0728
210410.0,-108187.5376,22691.4277,-85496.1099,298.54,-40.2,361772.0475,1.042,3.3404
210420.0,-108167.266,22782.3574,-85384.9086,299.74,-353.3,362234.2223,1.0407,3.3258
210430.0,-108022.1797,22915.748,-85106.4316,301.49,-120.6,361057.539,1.0441,3.4381
210440.0,-107771.2172,23120.5391,-84650.6781,304.19,-14.5,361964.4364,1.0415,3.3207
210450.0,-108093.2855,22667.5332,-85425.7523,298.23,253.0,361386.2606,1.0431,3.2542
210460.0,-108103.6631,22832.4551,-85271.208,300.4,-51.8,361822.554,1.0419,3.2917
210470.0,-108082.8865,22849.1289,-85233.7576,300.61,-68.6,361879.1016,1.0417,3.1882
210480.0,-107996.4786,22726.6836,-85269.795,299.0,39.5,361685.8405,1.0423,3.3111
210490.0,-108173.2506,22878.3066,-85294.944,301.0,-9.5,361499.0531,1.0428,3.438
210500.0,-108216.5319,22972.6484,-85243.8834,302.24,-135.2,360966.1672,1.0443,3.4069
210510.0,-107850.0982,22776.6582,-85073.44,299.66,-317.9,361604.762,1.0425,3.4709
210520.0,-108072.6568,22713.4141,-85359.2427,298.83,-225.7,361633.0587,1.0424,3.4125
210530.0,-107956.9982,22743.2754,-85213.7228,299.22,-113.0,361760.7254,1.0421,3.3351
210540.0,-107966.7844,22918.0449,-85048.7395,301.52,125.7,361823.2365,1.0419,3.2244
210550.0,-107946.6074,22799.4551,-85147.1523,299.96,-232.8,361117.9935,1.0439,3.1861
210560.0,-107908.1463,22850.0078,-85058.1385,300.63,18.6,361529.4192,1.0427,3.294
210570.0,-107773.9798,23113.4023,-84660.5774,304.09,32.1,361823.5465,1.0419,3.5175
210580.0,-107993.4147,23011.6504,-84981.7643,302.75,225.1,361597.0032,1.0425,3.3515
210590.0,-107961.9972,22847.7969,-85114.2003,300.6,18.8,361279.2015,1.0434,3.382
210600.0,-108033.7753,22851.7871,-85181.9882,300.65,3.5,361955.4546,1.0415,3.2592
210610.0,-107901.7213,22736.4941,-85165.2272,299.13,158.2,361365.7166,1.0432,3.325
210620.0,-107873.4,22674.459,-85198.941,298.32,-65.9,361735.1417,1.0421,3.4232
210630.0,-108003.0858,22703.3516,-85299.7342,298.7,44.2,361405.1512,1.0431,3.3786
210640.0,-107970.0463,22601.8672,-85368.1791,297.36,-30.5,361648.5314,1.0424,3.5345
210650.0,-107831.6709,22903.7031,-84927.9677,301.33,218.6,361659.9737,1.0423,3.4725
210660.0,-107810.8802,22773.5508,-85037.3294,299.62,-101.3,361601.2858,1.0425,3.3396
210670.0,-107919.7931,22609.6543,-85310.1388,297.46,-144.3,361552.4832,1.0427,3.4628
210680.0,-107937.7112,22687.4375,-85250.2737,298.49,-48.7,361450.9796,1.0429,3.322
210690.0,-107952.6309,22717.248,-85235.3829,298.88,-82.8,361629.3783,1.0424,3.5627
210700.0,-107608.3829,22812.8926,-84795.4903,300.14,221.0,361353.1988,1.0432,3.6415
210710.0,-108237.6909,22793.4258,-85444.2651,299.88,-205.3,361751.9881,1.0421,3.7613
210720.0,-107971.39,22787.4707,-85183.9193,299.8,131.1,361691.7003,1.0423,3.7235
210730.0,-108022.9367,23011.6055,-85011.3312,302.75,149.5,361083.1475,1.044,3.4427
210740.0,-108219.7444,22897.3203,-85322.4241,301.25,-336.1,361387.5925,1.0431,3.6147
210750.0,-107882.9018,22650.418,-85232.4838,298.0,38.8,361539.5705,1.0427,3.5371
210760.0,-107997.9891,22845.4512,-85152.538,300.57,-16.2,361782.55,1.042,3.5568
210770.0,-107932.4913,22850.3867,-85082.1046,300.63,-10.0,362043.7348,1.0412,3.5348
210780.0,-108000.1743,22778.8359,-85221.3384,299.69,101.9,361250.258,1.0435,3.4273
210790.0,-107930.4448,22725.6074,-85204.8374,298.99,155.7,361879.1298,1.0417,3.2319
210800.0,-107810.1025,22989.5371,-84820.5654,302.46,242.6,362122.2475,1.041,3.2
210810.0,-108000.695,22834.5859,-85166.1091,300.42,165.6,361360.6109,1.0432,3.3208
210820.0,-108157.1505,22744.3516,-85412.7989,299.24,-181.1,361466.1805,1.0429,3.3275
210830.0,-107881.2133,22757.6133,-85123.6,299.41,199.4,361225.6248,1.0436,3.1352
210840.0,-107767.3418,22779.6602,-84987.6817,299.7,15.1,361161.024,1.0438,3.1271
210850.0,-107964.8796,22759.8691,-85205.0105,299.44,51.0,361372.6552,1.0432,3.1766
210860.0,-108010.5439,22551.2305,-85459.3135,296.7,-29.7,361924.9857,1.0416,3.1931
210870.0,-107685.9501,23076.6953,-84609.2548,303.61,120.2,362743.7366,1.0392,2.9687
210880.0,-107801.4475,22842.7168,-84958.7307,300.53,70.0,361729.9835,1.0421,3.2502
210890.0,-107804.4998,22772.8086,-85031.6912,299.61,8.3,362373.2852,1.0403,3.381
210900.0,-107843.0292,23087.1172,-84755.912,303.75,322.2,361189.9292,1.0437,3.3979
210910.0,-107876.4298,22628.6738,-85247.756,297.71,169.2,361584.9183,1.0426,3.6799
210920.0,-107831.0181,22777.9453,-85053.0727,299.68,210.1,362306.3345,1.0405,3.5602
210930.0,-108154.9764,22926.7812,-85228.1952,301.64,-211.5,362344.0374,1.0404,3.2554
210940.0,-108186.9991,22687.9414,-85499.0577,298.49,69.7,361651.5045,1.0424,3.5579
210950.0,-107939.73,22649.9531,-85289.7768,297.99,86.3,361385.8071,1.0431,3.5444
210960.0,-108057.5546,22654.5508,-85403.0038,298.05,-83.4,360882.0694,1.0446,3.5847
210970.0,-107960.641,22767.6523,-85192.9886,299.54,-0.4,361447.72,1.043,3.4174
210980.0,-108257.9823,22873.3496,-85384.6327,300.93,-49.5,362371.862,1.0403,3.3652
210990.0,-107970.3519,22782.3535,-85187.9984,299.74,-130.3,361621.9823,1.0425,3.2642
211000.0,-107976.7829,22815.1211,-85161.6618,300.17,74.6,361946.9331,1.0415,3.1577
211010.0,-107756.1544,22504.9961,-85251.1583,296.09,-214.4,360965.3919,1.0443,3.1648
211020.0,-107937.9741,22819.377,-85118.5972,300.22,112.7,361899.2289,1.0417,3.1412
211030.0,-107994.5731,22681.2207,-85313.3523,298.41,-18.7,361350.4144,1.0432,3.017
211040.0,-107729.9546,22905.4453,-84824.5093,301.36,242.4,362374.1777,1.0403,2.992
211050.0,-107913.5031,22611.6836,-85301.8195,297.49,-178.3,361680.7803,1.0423,3.1083
211060.0,-108222.9874,22698.6738,-85524.3136,298.63,-143.1,360825.8663,1.0448,3.1104
211070.0,-108192.5059,22862.168,-85330.3379,300.79,-53.6,361718.9176,1.0422,2.9472
211080.0,-108057.7319,22632.5039,-85425.2279,297.76,17.6,361702.7707,1.0422,2.9401
211090.0,-108068.0166,22890.5039,-85177.5127,301.16,200.9,361831.1738,1.0418,3.1307
211100.0,-108195.1438,22763.0996,-85432.0442,299.48,-228.3,361833.5612,1.0418,2.9216
211110.0,-108032.7356,22948.0449,-85084.6907,301.92,-209.9,361704.981,1.0422,2.8956
211120.0,-108208.3868,22940.457,-85267.9298,301.82,17.4,361638.7312,1.0424,2.9813
211130.0,-107843.3794,23044.916,-84798.4634,303.19,-62.6,362362.0329,1.0403,2.9932
211140.0,-108094.4163,22703.4727,-85390.9436,298.7,153.4,361344.8057,1.0433,2.9035
211150.0,-107865.6707,22585.3691,-85280.3016,297.14,-54.6,361781.6538,1.042,2.9701
211160.0,-108092.7623,22609.377,-85483.3853,297.46,-72.9,361387.6652,1.0431,3.0568
211170.0,-108057.7357,22736.7949,-85320.9408,299.14,279.7,360848.2047,1.0447,3.0003
211180.0,-108337.7871,22910.1426,-85427.6445,301.42,-220.3,361298.9183,1.0434,3.0764
211190.0,-107944.7944,22840.4922,-85104.3022,300.5,118.6,361524.2906,1.0427,3.1277
211200.0,-108042.7824,22699.4688,-85343.3137,298.65,-39.6,361112.8953,1.0439,3.0805
211210.0,-107744.8316,22984.7266,-84760.105,302.4,-286.0,361844.8168,1.0418,3.2107
211220.0,-108289.7725,22668.3359,-85621.4366,298.24,83.6,360806.2176,1.0448,3.2061
211230.0,-107862.8124,22833.7422,-85029.0702,300.41,155.6,362308.9122,1.0405,3.4271
211240.0,-108108.5983,22829.8535,-85278.7447,300.36,59.5,361504.367,1.0428,3.3898
211250.0,-107985.1731,22626.2344,-85358.9388,297.68,-234.9,361891.6144,1.0417,3.3142
211260.0,-108445.5696,22743.8691,-85701.7004,299.23,-58.4,360596.2599,1.0454,3.2873
211270.0,-108201.7992,22798.4941,-85403.3051,299.95,77.6,361414.2384,1.0431,3.3973
211280.0,-107840.4708,22806.2773,-85034.1935,300.05,81.6,361617.869,1.0425,3.4487
211290.0,-108169.174,22809.4883,-85359.6857,300.09,117.4,361758.2869,1.0421,3.4367
211300.0,-107811.5698,22840.2852,-84971.2847,300.5,-154.6,361882.8153,1.0417,3.6369
211310.0,-107737.1141,22752.3457,-84984.7684,299.34,390.1,361961.0193,1.0415,3.4204
211320.0,-107893.8212,23046.0977,-84847.7236,303.21,159.1,362052.1975,1.0412,3.0874
211330.0,-107923.3723,22889.9453,-85033.427,301.15,-81.3,361212.6934,1.0436,3.1411
211340.0,-107721.5652,22649.6758,-85071.8894,297.99,-162.0,361840.4042,1.0418,3.1327
211350.0,-107955.0895,22925.0488,-85030.0407,301.61,137.3,361654.6266,1.0424,3.2662
211360.0,-108226.771,22793.0977,-85433.6733,299.88,-81.7,362132.2531,1.041,3.2588
211370.0,-107873.8072,22628.834,-85244.9732,297.72,-259.2,361381.6697,1.0431,3.3304
211380.0,-107980.1426,22739.0293,-85241.1133,299.17,153.3,361241.2147,1.0436,3.0915
211390.0,-107964.2966,22679.1777,-85285.1189,298.38,-77.4,362676.7656,1.0394,3.2069
211400.0,-107934.6685,22789.7949,-85144.8736,299.83,152.6,361821.1351,1.0419,3.3417
211410.0,-108171.5357,22850.8516,-85320.6842,300.64,-1.4,361356.1362,1.0432,3.4792
211420.0,-107841.1705,22822.041,-85019.1295,300.26,105.1,361456.4218,1.0429,3.6483
211430.0,-107927.6572,22836.3457,-85091.3115,300.45,-5.8,361061.1634,1.0441,3.6604
211440.0,-108004.9866,22598.377,-85406.6096,297.32,94.5,361286.8152,1.0434,3.3807
211450.0,-108185.2705,22762.4902,-85422.7802,299.47,101.0,361125.4764,1.0439,3.2323
211460.0,-107876.5861,22791.2129,-85085.3732,299.85,242.2,361601.0978,1.0425,3.4309
211470.0,-107993.8479,22707.2988,-85286.549,298.75,84.8,361325.108,1.0433,3.1967
211480.0,-108018.3822,22570.5527,-85447.8294,296.95,62.4,361018.6663,1.0442,3.1025
211490.0,-108039.9963,22808.5156,-85231.4807,300.08,10.1,361121.9716,1.0439,3.1349
211500.0,-107853.4761,22962.916,-84890.56,302.11,377.6,361601.2302,1.0425,2.9832
211510.0,-107911.7544,22825.4336,-85086.3208,300.3,345.3,361520.775,1.0427,3.1088
211520.0,-108057.959,22928.0117,-85129.9473,301.65,-145.3,361780.9732,1.042,2.9382
211530.0,-107773.5675,22750.7266,-85022.841,299.32,-313.0,361831.7286,1.0418,3.1038
211540.0,-108005.5846,22833.4746,-85172.11,300.41,65.8,361750.8987,1.0421,3.0953
211550.0,-107969.7767,23080.5723,-84889.2045,303.66,-116.0,361701.1152,1.0422,2.9918
211560.0,-108238.8643,22564.8789,-85673.9854,296.87,-45.9,361329.0666,1.0433,2.987
211570.0,-108138.0176,22725.2969,-85412.7208,298.99,-69.9,361846.8922,1.0418,2.9217
211580.0,-107576.2532,22735.0234,-84841.2298,299.11,-163.2,361977.1175,1.0414,2.8121
211590.0,-107934.1436,23000.7285,-84933.4151,302.61,130.6,361846.8762,1.0418,2.8692
211600.0,-107898.919,22671.9766,-85226.9424,298.28,-30.4,361265.2133,1.0435,2.8283
211610.0,-107863.3809,22822.3184,-85041.0626,300.26,163.3,361708.314,1.0422,3.0316
211620.0,-107780.6496,22961.7031,-84818.9465,302.1,-207.3,361918.254,1.0416,2.9993
211630.0,-108019.3288,22915.1387,-85104.1902,301.48,217.1,361536.9922,1.0427,2.9014
211640.0,-107872.7397,22903.5527,-84969.187,301.33,38.3,362366.6279,1.0403,3.0173
211650.0,-108104.87,22817.9043,-85286.9657,300.2,-78.7,361619.3397,1.0425,3.1031
211660.0,-107716.0119,22744.416,-84971.5959,299.24,346.1,361185.3666,1.0437,2.9915
211670.0,-107908.1969,22763.666,-85144.5308,299.49,112.7,361354.7924,1.0432,3.1863
211680.0,-108025.645,22884.3652,-85141.2797,301.08,-45.1,361397.2694,1.0431,3.0614
211690.0,-107893.2323,22766.502,-85126.7304,299.53,36.2,361570.9747,1.0426,3.0555
211700.0,-107877.2326,22861.3867,-85015.8458,300.78,109.8,361478.8056,1.0429,3.2149
211710.0,-107994.7832,22686.4023,-85308.3809,298.47,-29.8,361300.3273,1.0434,3.1174
211720.0,-108297.9621,22719.6562,-85578.3059,298.91,-101.2,361141.1245,1.0438,3.0607
211730.0,-107929.9873,22717.2168,-85212.7705,298.88,213.0,362065.5145,1.0412,3.0675
211740.0,-107883.1119,22592.4668,-85290.6451,297.24,-236.9,361648.8422,1.0424,3.042
211750.0,-108058.3241,22788.2246,-85270.0995,299.81,50.9,361448.9109,1.043,3.0928
211760.0,-107939.3397,22728.0664,-85211.2733,299.02,-112.8,361437.2778,1.043,3.1737
211770.0,-108045.3956,22962.3086,-85083.087,302.1,-60.7,361226.3037,1.0436,3.1638
211780.0,-107963.2213,22750.2051,-85213.0162,299.31,67.7,361353.7051,1.0432,3.0852
211790.0,-107890.4276,22848.248,-85042.1796,300.6,-102.7,361292.2687,1.0434,2.9948
211800.0,-108053.2387,22926.7383,-85126.5004,301.64,-185.3,361674.7527,1.0423,2.9831
211810.0,-108021.0494,22859.4043,-85161.6451,300.75,100.5,361228.0092,1.0436,3.0566
211820.0,-108099.6204,22811.6426,-85287.9778,300.12,-132.1,361576.3298,1.0426,2.9591
211830.0,-108101.1634,22912.7734,-85188.3899,301.45,-184.0,361213.3714,1.0436,3.1775
211840.0,-108131.6407,22975.9102,-85155.7305,302.28,-82.1,361497.7163,1.0428,3.3857
211850.0,-107991.8227,22930.1602,-85061.6625,301.68,-216.0,361432.2822,1.043,3.4543
211860.0,-108074.0108,22937.9824,-85136.0284,301.78,-1.1,361782.8566,1.042,3.5585
211870.0,-108548.6261,22725.3047,-85823.3215,298.99,93.5,360763.4283,1.0449,3.603
211880.0,-108018.6459,22651.1211,-85367.5248,298.01,-15.2,361278.3465,1.0434,3.6647
211890.0,-108230.4634,22805.959,-85424.5044,300.05,-107.8,361349.7015,1.0432,3.4987
211900.0,-108070.365,22720.7266,-85349.6384,298.93,117.6,360957.8468,1.0444,3.4392
211910.0,-108058.6378,22800.5371,-85258.1007,299.98,-116.7,360986.7907,1.0443,3.2699
211920.0,-108216.3612,22813.0293,-85403.3319,300.14,27.6,361119.5125,1.0439,3.2633
211930.0,-107999.394,22520.6602,-85478.7339,296.29,101.1,361361.5349,1.0432,3.3405
211940.0,-108058.5142,22756.4238,-85302.0904,299.39,-368.2,361331.9419,1.0433,3.2916
211950.0,-108076.7489,22762.8066,-85313.9423,299.48,85.3,360869.5921,1.0446,3.3669
211960.0,-108124.2778,22685.0605,-85439.2172,298.46,-3.7,361352.878,1.0432,3.5062
211970.0,-108006.5799,22894.2344,-85112.3455,301.21,-263.4,361496.8563,1.0428,3.4289
211980.0,-107843.3745,22789.0664,-85054.3081,299.82,-71.3,361757.9691,1.0421,3.3165
211990.0,-108217.936,22701.4922,-85516.4438,298.67,-274.7,361560.1074,1.0426,3.4735
212000.0,-108165.3343,22824.9336,-85340.4007,300.3,-35.3,361344.7274,1.0433,3.4796
212010.0,-108225.8704,22779.7852,-85446.0852,299.7,4.4,361316.2034,1.0433,3.3657
212020.0,-108130.1437,22854.8613,-85275.2824,300.69,214.0,360368.3468,1.0461,3.3639
212030.0,-107761.4643,22847.916,-84913.5483,300.6,-78.3,362009.8634,1.0413,3.3777
212040.0,-107876.7706,22828.7715,-85047.9991,300.35,33.9,361890.0919,1.0417,3.2507
212050.0,-107919.7936,22783.8438,-85135.9498,299.76,-169.4,361278.3989,1.0434,3.2685
212060.0,-108050.6145,22887.7207,-85162.8938,301.12,48.7,361127.0279,1.0439,3.2259
212070.0,-108101.716,22765.4395,-85336.2765,299.51,-89.3,361668.5533,1.0423,3.1725
212080.0,-107993.012,22687.1406,-85305.8714,298.48,58.4,362389.0095,1.0402,3.1371
212090.0,-107856.9905,22761.9961,-85094.9944,299.47,128.3,361526.7552,1.0427,3.082
212100.0,-108147.6565,22864.3047,-85283.3518,300.81,-51.8,361968.3096,1.0415,2.9165
212110.0,-107988.6887,22699.0703,-85289.6184,298.64,47.8,361290.2002,1.0434,2.7896
212120.0,-107906.7905,22716.6426,-85190.1479,298.87,21.4,361785.0157,1.042,2.6935
212130.0,-108009.5303,22866.6895,-85142.8409,300.85,233.7,361322.0405,1.0433,2.7317
